"Overshooting (0:Without,1:With)",Initial Mass,Initial Metallicity,Initial He Abundance,Age,Log L,Log Teff,Log g,Log Tc,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
1,1.1,4.00E-04,0.23,0.0,0.379,3.873,4.54,7.201,2.004,0.768,6.01e-07,0.000192,0.0956,0.1126,0.384,0.0,0.4017,0.0,0.0,0.0,0.0,0.0,0.0,ZAMS
1,1.1,4.00E-04,0.23,477000000.0,0.426,3.878,4.511,7.213,2.048,0.698,3.93e-07,0.00019,0.0555,0.6189,0.427,0.0,0.4807,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,1080000000.0,0.476,3.884,4.488,7.235,2.113,0.6,4.38e-07,0.000181,0.043,0.692,0.476,0.0,0.4944,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,1590000000.0,0.522,3.89,4.464,7.259,2.185,0.498,5.15e-07,0.000159,0.0343,0.7204,0.523,0.0,0.5077,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,2010000000.0,0.567,3.895,4.44,7.282,2.265,0.398,7.45e-07,0.000112,0.023,0.7399,0.568,0.0,0.5077,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,2380000000.0,0.612,3.9,4.416,7.304,2.36,0.299,1.29e-06,4.4e-05,0.0096,0.7461,0.613,0.0,0.5206,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,2680000000.0,0.655,3.905,4.391,7.325,2.475,0.197,1.72e-06,1.52e-05,0.0,0.7581,0.656,0.0,0.5332,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,2990000000.0,0.704,3.91,4.361,7.35,2.602,0.1,1.93e-06,1.37e-05,0.0,0.7638,0.704,0.0,0.5332,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,3150000000.0,0.732,3.911,4.337,7.366,2.681,0.048,2.06e-06,1.28e-05,0.0,0.7686,0.733,0.0,0.5332,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,3350000000.0,0.77,3.913,4.307,7.377,2.789,0.01,2.15e-06,1.23e-05,0.0,0.7686,0.771,0.0,0.5332,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,3530000000.0,0.811,3.914,4.269,7.379,2.9,0.001,2.18e-06,1.22e-05,0.0,0.7732,0.811,0.0,0.5332,0.0,0.0,0.0,0.0,0.0,0.0,Te-M
1,1.1,4.00E-04,0.23,3540000000.0,0.812,3.914,4.268,7.379,2.905,0.001,2.18e-06,1.21e-05,0.0,0.7732,0.813,0.0,0.5332,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,3630000000.0,0.836,3.913,4.242,7.381,2.974,0.0,2.2e-06,1.21e-05,0.0,0.7732,0.838,0.0,0.5332,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,3810000000.0,0.891,3.91,4.176,7.388,3.138,0.0,2.26e-06,1.21e-05,0.0,0.7777,0.892,0.0,0.5206,0.0,0.0,0.0,0.0,0.0,0.0,Xc=0
1,1.1,4.00E-04,0.23,3970000000.0,0.949,3.9,4.079,7.398,3.348,1.0,2.26e-06,1.21e-05,0.0,0.7777,0.949,0.0137,0.5011,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,4050000000.0,0.991,3.887,3.985,7.411,3.537,1.0,2.26e-06,1.21e-05,0.0,0.7777,0.991,0.0336,0.4807,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,4100000000.0,1.015,3.874,3.905,7.424,3.673,1.0,2.26e-06,1.21e-05,0.0,0.7777,1.016,0.0499,0.4596,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,4130000000.0,1.036,3.857,3.818,7.442,3.803,1.0,2.26e-06,1.21e-05,0.0,0.7777,1.037,0.0657,0.43,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,4150000000.0,1.053,3.837,3.722,7.462,3.93,1.0,2.26e-06,1.21e-05,0.0,0.7777,1.055,0.0771,0.4017,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,4170000000.0,1.066,3.819,3.634,7.488,4.055,1.0,2.26e-06,1.21e-05,0.0,0.7777,1.07,0.0928,0.3695,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,4190000000.0,1.075,3.801,3.553,7.516,4.181,1.0,2.26e-06,1.21e-05,0.0,0.7777,1.079,0.108,0.328,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,4200000000.0,1.075,3.784,3.489,7.541,4.3,1.0,2.26e-06,1.21e-05,0.0,0.7777,1.08,0.1188,0.2896,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,4220000000.0,1.064,3.767,3.432,7.571,4.444,1.0,2.26e-06,1.21e-05,0.0,0.7777,1.07,0.134,0.2427,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,4230000000.0,1.058,3.759,3.402,7.588,4.533,1.0,2.26e-06,1.21e-05,0.0,0.7777,1.063,0.1427,0.2236,0.0,0.0,0.0,0.0,0.0,0.0,Brg
1,1.1,4.00E-04,0.23,4260000000.0,1.096,3.745,3.309,7.612,4.719,1.0,2.26e-06,1.21e-05,0.0,0.7367,1.097,0.1596,0.2042,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,4280000000.0,1.157,3.74,3.228,7.617,4.826,1.0,2.26e-06,1.21e-05,0.0,0.599,1.156,0.1683,0.2017,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,4290000000.0,1.219,3.737,3.153,7.622,4.904,1.0,2.26e-06,1.21e-05,0.0,0.5077,1.218,0.177,0.203,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,4310000000.0,1.282,3.734,3.082,7.625,4.972,1.0,2.26e-06,1.21e-05,0.0,0.4466,1.28,0.184,0.2058,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,4320000000.0,1.343,3.732,3.012,7.629,5.023,1.0,2.26e-06,1.21e-05,0.0,0.3978,1.342,0.1907,0.2089,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,4330000000.0,1.405,3.73,2.942,7.634,5.073,1.0,2.26e-06,1.21e-05,0.0,0.3608,1.403,0.1975,0.2131,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,4340000000.0,1.467,3.728,2.872,7.639,5.118,1.0,2.26e-06,1.21e-05,0.0,0.3362,1.465,0.2041,0.2173,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,4350000000.0,1.527,3.726,2.804,7.646,5.16,1.0,2.26e-06,1.21e-05,0.0,0.3203,1.525,0.2108,0.2224,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,4360000000.0,1.589,3.724,2.734,7.652,5.196,1.0,2.26e-06,1.21e-05,0.0,0.307,1.586,0.2167,0.2268,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,4370000000.0,1.648,3.722,2.666,7.659,5.231,1.0,2.26e-06,1.21e-05,0.0,0.2999,1.646,0.2228,0.2316,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,4380000000.0,1.709,3.72,2.597,7.667,5.266,1.0,2.26e-06,1.21e-05,0.0,0.2955,1.707,0.2292,0.2371,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,4380000000.0,1.77,3.718,2.528,7.676,5.298,1.0,2.26e-06,1.21e-05,0.0,0.2936,1.768,0.2355,0.2425,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,4390000000.0,1.83,3.716,2.459,7.685,5.33,1.0,2.26e-06,1.21e-05,0.0,0.2936,1.829,0.2421,0.2481,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,4390000000.0,1.892,3.714,2.389,7.694,5.361,1.0,2.26e-06,1.21e-05,0.0,0.2936,1.89,0.2484,0.254,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,4400000000.0,1.954,3.711,2.316,7.703,5.392,1.0,2.26e-06,1.21e-05,0.0,0.2936,1.953,0.2551,0.2602,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.1,4.00E-04,0.23,4400000000.0,2.015,3.709,2.246,7.711,5.421,1.0,2.26e-06,1.21e-05,0.0,0.2936,2.013,0.2616,0.2662,0.0,0.0,0.0,0.0,-1.985,0.0,
1,1.1,4.00E-04,0.23,4410000000.0,2.074,3.706,2.177,7.72,5.45,1.0,2.26e-06,1.21e-05,0.0,0.2936,2.072,0.2683,0.2725,0.0,0.0,0.0,0.0,-1.926,0.0,
1,1.1,4.00E-04,0.23,4410000000.0,2.134,3.704,2.107,7.729,5.48,1.0,2.26e-06,1.21e-05,0.0,0.2936,2.132,0.2755,0.2792,0.0,0.0,0.0,0.0,-1.866,0.0,
1,1.1,4.00E-04,0.23,4410000000.0,2.191,3.702,2.041,7.743,5.521,1.0,2.26e-06,1.21e-05,0.0,0.2936,2.188,0.2855,0.2888,0.0,0.0,0.0,0.0,-1.809,0.0,L-M
1,1.1,4.00E-04,0.23,4420000000.0,2.132,3.705,2.113,7.751,5.547,1.0,2.26e-06,1.21e-05,0.0,0.294,2.129,0.2913,0.2944,0.0,0.0,0.0,0.0,-1.567,0.0,
1,1.1,4.00E-04,0.23,4420000000.0,2.13,3.705,2.114,7.752,5.55,1.0,2.26e-06,1.21e-05,0.0,0.2945,2.127,0.2918,0.2949,0.0,0.0,0.0,0.0,-1.569,0.0,L-m
1,1.1,4.00E-04,0.23,4420000000.0,2.191,3.702,2.044,7.758,5.573,1.0,2.26e-06,1.21e-05,0.0,0.2994,2.188,0.297,0.2997,0.0,0.0,0.0,0.0,-1.508,0.0,
1,1.1,4.00E-04,0.23,4420000000.0,2.253,3.699,1.971,7.763,5.598,1.0,2.26e-06,1.21e-05,0.0,0.305,2.25,0.3028,0.3053,0.0,0.0,0.0,0.0,-1.446,0.0,
1,1.1,4.00E-04,0.23,4420000000.0,2.314,3.697,1.899,7.768,5.622,1.0,2.26e-06,1.21e-05,0.0,0.3107,2.312,0.3086,0.311,0.0,0.0,0.0,0.0,-1.385,0.0,
1,1.1,4.00E-04,0.23,4430000000.0,2.379,3.694,1.824,7.774,5.647,1.0,2.26e-06,1.21e-05,0.0,0.317,2.376,0.3151,0.3173,0.0,0.0,0.0,0.0,-1.32,0.0004,
1,1.1,4.00E-04,0.23,4430000000.0,2.44,3.691,1.752,7.779,5.671,1.0,2.26e-06,1.21e-05,0.0,0.3233,2.437,0.3215,0.3235,0.0,0.0,0.0,0.0,-1.259,0.0092,
1,1.1,4.00E-04,0.23,4430000000.0,2.506,3.688,1.674,7.786,5.697,1.0,2.26e-06,1.21e-05,0.0,0.3302,2.503,0.3286,0.3305,0.0,0.0,0.0,0.0,-1.193,0.0262,
1,1.1,4.00E-04,0.23,4430000000.0,2.568,3.685,1.6,7.793,5.721,1.0,2.26e-06,1.21e-05,0.0,0.3372,2.566,0.3356,0.3374,0.0,0.0,0.0,0.0,-1.131,0.0399,
1,1.1,4.00E-04,0.23,4430000000.0,2.628,3.682,1.528,7.8,5.745,1.0,2.26e-06,1.21e-05,0.0,0.3441,2.626,0.3426,0.3442,0.0,0.0,0.0,0.0,-1.071,0.0627,
1,1.1,4.00E-04,0.23,4440000000.0,2.691,3.679,1.452,7.808,5.77,1.0,2.26e-06,1.21e-05,0.0,0.3516,2.688,0.3502,0.3518,0.0,0.0,0.0,0.0,-1.008,0.0851,
1,1.1,4.00E-04,0.23,4440000000.0,2.752,3.676,1.378,7.816,5.794,1.0,2.26e-06,1.21e-05,0.0,0.3591,2.749,0.3578,0.3593,0.0,0.0,0.0,0.0,-0.947,0.1036,
1,1.1,4.00E-04,0.23,4440000000.0,2.813,3.673,1.304,7.825,5.82,1.0,2.26e-06,1.21e-05,0.0,0.3672,2.81,0.3663,0.3674,0.0,0.0,0.0,0.0,-0.71,0.1218,
1,1.1,4.00E-04,0.23,4440000000.0,2.877,3.669,1.227,7.834,5.846,1.0,2.26e-06,1.21e-05,0.0,0.3757,2.874,0.3746,0.3758,0.0,0.0,0.0,0.0,-0.646,0.1435,
1,1.1,4.00E-04,0.23,4440000000.0,2.941,3.666,1.149,7.844,5.874,1.0,2.26e-06,1.21e-05,0.0,0.3849,2.937,0.3841,0.3851,0.0,0.0,0.0,0.0,-0.582,0.1628,
1,1.1,4.00E-04,0.23,4440000000.0,2.999,3.661,1.071,7.853,5.899,1.0,2.26e-06,1.21e-05,0.0,0.3934,2.996,0.3924,0.3935,0.0,0.0,0.0,0.0,-0.523,0.1785,
1,1.1,4.00E-04,0.23,4440000000.0,3.06,3.658,0.998,7.863,5.926,1.0,2.26e-06,1.21e-05,0.0,0.4028,3.057,0.4019,0.4029,0.0,0.0,0.0,0.0,-0.463,0.194,
1,1.1,4.00E-04,0.23,4440000000.0,3.121,3.655,0.924,7.873,5.954,1.0,2.26e-06,1.21e-05,0.0,0.4127,3.117,0.412,0.4129,0.0,0.0,0.0,0.0,-0.277,0.2106,
1,1.1,4.00E-04,0.23,4440000000.0,3.182,3.652,0.852,7.882,5.983,1.0,2.26e-06,1.21e-05,0.0,0.4234,3.178,0.4227,0.4235,-0.341,0.0,0.2665,0.0,-0.216,0.2152,
1,1.1,4.00E-04,0.23,4440000000.0,3.217,3.649,0.807,7.886,5.997,1.0,2.26e-06,1.21e-05,0.0,0.4302,3.213,0.4295,0.4303,1.171,0.0,0.3,0.0,-0.084,0.1402,Cb
1,1.2,4.00E-04,0.23,0.0,0.553,3.911,4.557,7.231,2.014,0.768,4.18e-07,0.000192,0.1199,0.1319,0.551,0.0,0.4398,0.0,0.0,0.0,0.0,0.0,0.0,ZAMS
1,1.2,4.00E-04,0.23,409000000.0,0.598,3.916,4.529,7.244,2.051,0.698,4.41e-07,0.000186,0.0994,0.6348,0.599,0.0,0.5217,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,930000000.0,0.654,3.923,4.502,7.269,2.115,0.6,5.09e-07,0.000166,0.0882,0.7065,0.655,0.0,0.5291,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,1360000000.0,0.707,3.929,4.471,7.295,2.185,0.498,7.14e-07,0.000121,0.0789,0.737,0.708,0.0,0.5363,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,1720000000.0,0.759,3.934,4.439,7.323,2.264,0.398,1.25e-06,5.48e-05,0.0687,0.751,0.76,0.0,0.5435,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,2010000000.0,0.809,3.938,4.406,7.353,2.358,0.299,1.65e-06,1.72e-05,0.0567,0.7577,0.81,0.0,0.5435,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,2210000000.0,0.844,3.939,4.377,7.378,2.432,0.222,1.91e-06,1.38e-05,0.0527,0.7643,0.845,0.0,0.5435,0.0,0.0,0.0,0.0,0.0,0.0,Te-M
1,1.2,4.00E-04,0.23,2260000000.0,0.854,3.939,4.367,7.385,2.453,0.2,1.97e-06,1.34e-05,0.0527,0.7643,0.854,0.0,0.5435,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,2460000000.0,0.89,3.936,4.317,7.419,2.543,0.099,2.23e-06,1.18e-05,0.0527,0.7706,0.89,0.0,0.5291,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,2540000000.0,0.906,3.935,4.297,7.436,2.596,0.057,2.36e-06,1.11e-05,0.049,0.7706,0.906,0.0,0.5217,0.0,0.0,0.0,0.0,0.0,0.0,Te-m
1,1.2,4.00E-04,0.23,2550000000.0,0.909,3.935,4.294,7.44,2.614,0.048,2.42e-06,1.09e-05,0.0476,0.7706,0.911,0.0,0.5291,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,2610000000.0,0.947,3.944,4.291,7.462,2.778,0.01,2.65e-06,9.93e-06,0.0272,0.7706,0.945,0.0,0.5574,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,2630000000.0,0.968,3.947,4.284,7.448,2.921,0.004,2.61e-06,9.9e-06,0.0097,0.7706,0.967,0.0,0.5709,0.0,0.0,0.0,0.0,0.0,0.0,Te-M
1,1.2,4.00E-04,0.23,2640000000.0,0.981,3.946,4.266,7.398,3.068,0.001,2.36e-06,1.03e-05,0.0,0.7706,0.982,0.0,0.5574,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,2680000000.0,0.993,3.944,4.248,7.388,3.12,0.0,2.28e-06,1.05e-05,0.0,0.7768,0.994,0.0,0.5435,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,2800000000.0,1.032,3.94,4.19,7.394,3.227,0.0,2.33e-06,1.06e-05,0.0,0.7768,1.033,0.0,0.5363,0.0,0.0,0.0,0.0,0.0,0.0,Xc=0
1,1.2,4.00E-04,0.23,2900000000.0,1.078,3.93,4.105,7.406,3.391,1.0,2.33e-06,1.06e-05,0.0,0.7768,1.078,0.0208,0.5142,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,2980000000.0,1.118,3.914,4.004,7.423,3.589,1.0,2.33e-06,1.06e-05,0.0,0.7768,1.119,0.0452,0.4831,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,3010000000.0,1.143,3.897,3.907,7.442,3.75,1.0,2.33e-06,1.06e-05,0.0,0.7768,1.145,0.0583,0.4518,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,3040000000.0,1.16,3.879,3.818,7.463,3.877,1.0,2.33e-06,1.06e-05,0.0,0.7768,1.162,0.0705,0.4213,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,3050000000.0,1.171,3.864,3.747,7.482,3.971,1.0,2.33e-06,1.06e-05,0.0,0.7768,1.174,0.0803,0.4022,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,3060000000.0,1.18,3.843,3.657,7.503,4.068,1.0,2.33e-06,1.06e-05,0.0,0.7768,1.183,0.0899,0.3698,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,3070000000.0,1.186,3.823,3.57,7.524,4.16,1.0,2.33e-06,1.06e-05,0.0,0.7768,1.189,0.0985,0.3389,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,3080000000.0,1.189,3.806,3.501,7.545,4.253,1.0,2.33e-06,1.06e-05,0.0,0.7768,1.192,0.1087,0.2999,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,3090000000.0,1.184,3.787,3.428,7.572,4.374,1.0,2.33e-06,1.06e-05,0.0,0.7768,1.189,0.1199,0.2544,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,3110000000.0,1.168,3.771,3.38,7.597,4.493,1.0,2.33e-06,1.06e-05,0.0,0.7768,1.173,0.1305,0.2215,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,3120000000.0,1.148,3.755,3.337,7.621,4.631,1.0,2.33e-06,1.06e-05,0.0,0.7768,1.152,0.1418,0.1986,0.0,0.0,0.0,0.0,0.0,0.0,Brg
1,1.2,4.00E-04,0.23,3140000000.0,1.188,3.744,3.251,7.636,4.793,1.0,2.33e-06,1.06e-05,0.0,0.7024,1.187,0.1555,0.1896,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,3160000000.0,1.248,3.739,3.173,7.641,4.888,1.0,2.33e-06,1.06e-05,0.0,0.5709,1.248,0.1636,0.1888,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,3170000000.0,1.312,3.736,3.098,7.644,4.961,1.0,2.33e-06,1.06e-05,0.0,0.4843,1.31,0.1705,0.1906,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,3190000000.0,1.377,3.734,3.022,7.646,5.025,1.0,2.33e-06,1.06e-05,0.0,0.4087,1.376,0.1775,0.1939,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,3200000000.0,1.442,3.732,2.948,7.65,5.078,1.0,2.33e-06,1.06e-05,0.0,0.3607,1.441,0.1838,0.1976,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,3210000000.0,1.507,3.73,2.875,7.655,5.126,1.0,2.33e-06,1.06e-05,0.0,0.3326,1.505,0.19,0.2019,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,3220000000.0,1.569,3.728,2.806,7.66,5.167,1.0,2.33e-06,1.06e-05,0.0,0.3069,1.567,0.1962,0.2062,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,3220000000.0,1.631,3.725,2.735,7.666,5.207,1.0,2.33e-06,1.06e-05,0.0,0.2935,1.629,0.2019,0.2107,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,3230000000.0,1.693,3.723,2.664,7.673,5.244,1.0,2.33e-06,1.06e-05,0.0,0.2836,1.691,0.2078,0.2155,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,3240000000.0,1.753,3.721,2.596,7.681,5.277,1.0,2.33e-06,1.06e-05,0.0,0.2775,1.751,0.2135,0.2203,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,3240000000.0,1.813,3.719,2.527,7.689,5.31,1.0,2.33e-06,1.06e-05,0.0,0.2757,1.811,0.2194,0.2255,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,3250000000.0,1.874,3.717,2.458,7.698,5.342,1.0,2.33e-06,1.06e-05,0.0,0.274,1.872,0.2253,0.2308,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,3250000000.0,1.933,3.715,2.389,7.705,5.371,1.0,2.33e-06,1.06e-05,0.0,0.2742,1.931,0.2309,0.2358,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,3260000000.0,1.993,3.712,2.32,7.712,5.4,1.0,2.33e-06,1.06e-05,0.0,0.2742,1.991,0.2367,0.2412,0.0,0.0,0.0,0.0,0.0,0.0,
1,1.2,4.00E-04,0.23,3260000000.0,2.054,3.71,2.25,7.721,5.43,1.0,2.33e-06,1.06e-05,0.0,0.2742,2.051,0.2429,0.247,0.0,0.0,0.0,0.0,-1.946,0.0,
1,1.2,4.00E-04,0.23,3260000000.0,2.114,3.707,2.18,7.729,5.459,1.0,2.33e-06,1.06e-05,0.0,0.2742,2.111,0.2491,0.2528,0.0,0.0,0.0,0.0,-1.886,0.0,
1,1.2,4.00E-04,0.23,3270000000.0,2.173,3.705,2.111,7.738,5.488,1.0,2.33e-06,1.06e-05,0.0,0.2742,2.171,0.2553,0.2587,0.0,0.0,0.0,0.0,-1.827,0.0,
1,1.2,4.00E-04,0.23,3270000000.0,2.232,3.703,2.041,7.749,5.519,1.0,2.33e-06,1.06e-05,0.0,0.2742,2.23,0.2624,0.2655,0.0,0.0,0.0,0.0,-1.768,0.0,
1,1.2,4.00E-04,0.23,3270000000.0,2.256,3.702,2.014,7.756,5.54,1.0,2.33e-06,1.06e-05,0.0,0.2742,2.254,0.2671,0.27,0.0,0.0,0.0,0.0,-1.744,0.0,L-M
1,1.2,4.00E-04,0.23,3270000000.0,2.196,3.704,2.086,7.764,5.564,1.0,2.33e-06,1.06e-05,0.0,0.2746,2.192,0.2722,0.2749,0.0,0.0,0.0,0.0,-1.503,0.0,
1,1.2,4.00E-04,0.23,3270000000.0,2.187,3.705,2.097,7.765,5.568,1.0,2.33e-06,1.06e-05,0.0,0.2753,2.185,0.273,0.2757,0.0,0.0,0.0,0.0,-1.512,0.0,L-m
1,1.2,4.00E-04,0.23,3280000000.0,2.247,3.702,2.027,7.77,5.59,1.0,2.33e-06,1.06e-05,0.0,0.2797,2.244,0.2775,0.28,0.0,0.0,0.0,0.0,-1.452,0.0,
1,1.2,4.00E-04,0.23,3280000000.0,2.311,3.7,1.951,7.776,5.616,1.0,2.33e-06,1.06e-05,0.0,0.2851,2.309,0.2831,0.2854,0.0,0.0,0.0,0.0,-1.388,0.0,
1,1.2,4.00E-04,0.23,3280000000.0,2.378,3.697,1.874,7.782,5.642,1.0,2.33e-06,1.06e-05,0.0,0.291,2.375,0.2891,0.2911,0.0,0.0,0.0,0.0,-1.321,0.0014,
1,1.2,4.00E-04,0.23,3280000000.0,2.44,3.694,1.8,7.788,5.667,1.0,2.33e-06,1.06e-05,0.0,0.2967,2.438,0.295,0.2969,0.0,0.0,0.0,0.0,-1.259,0.0067,
1,1.2,4.00E-04,0.23,3290000000.0,2.505,3.691,1.724,7.794,5.693,1.0,2.33e-06,1.06e-05,0.0,0.3031,2.502,0.3016,0.3033,0.0,0.0,0.0,0.0,-1.194,0.0157,
1,1.2,4.00E-04,0.23,3290000000.0,2.569,3.688,1.648,7.8,5.718,1.0,2.33e-06,1.06e-05,0.0,0.3094,2.566,0.3079,0.3096,0.0,0.0,0.0,0.0,-1.13,0.0331,
1,1.2,4.00E-04,0.23,3290000000.0,2.629,3.685,1.576,7.807,5.742,1.0,2.33e-06,1.06e-05,0.0,0.3157,2.626,0.3144,0.3159,0.0,0.0,0.0,0.0,-1.07,0.0459,
1,1.2,4.00E-04,0.23,3290000000.0,2.692,3.682,1.5,7.815,5.767,1.0,2.33e-06,1.06e-05,0.0,0.3226,2.689,0.3214,0.3228,0.0,0.0,0.0,0.0,-1.007,0.0669,
1,1.2,4.00E-04,0.23,3290000000.0,2.752,3.679,1.428,7.822,5.792,1.0,2.33e-06,1.06e-05,0.0,0.3295,2.75,0.3283,0.3296,0.0,0.0,0.0,0.0,-0.77,0.0895,
1,1.2,4.00E-04,0.23,3290000000.0,2.815,3.675,1.35,7.831,5.818,1.0,2.33e-06,1.06e-05,0.0,0.337,2.812,0.3358,0.3371,0.0,0.0,0.0,0.0,-0.707,0.1068,
1,1.2,4.00E-04,0.23,3290000000.0,2.876,3.672,1.277,7.839,5.843,1.0,2.33e-06,1.06e-05,0.0,0.3444,2.873,0.3434,0.3446,0.0,0.0,0.0,0.0,-0.647,0.1236,
1,1.2,4.00E-04,0.23,3290000000.0,2.938,3.669,1.201,7.848,5.87,1.0,2.33e-06,1.06e-05,0.0,0.3525,2.935,0.3515,0.3526,0.0,0.0,0.0,0.0,-0.585,0.1418,
1,1.2,4.00E-04,0.23,3300000000.0,3.0,3.665,1.126,7.858,5.898,1.0,2.33e-06,1.06e-05,0.0,0.3611,2.996,0.3604,0.3612,0.0,0.0,0.0,0.0,-0.523,0.1584,
