Unnamed: 0,Z,Age,Unnamed: 3,Unnamed: 4,Mass,LogL,LogT,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
1.0,0.03,63100000.0,7.8,6.41,6.3293,3.9284,3.5722,0.5456,-5.051,-0.307,-2.17,-3.75,-4.649,-5.585,-6.673,-7.603,-7.738,-0.06034
1.0,0.03,63100000.0,7.8,6.41,6.3292,3.8751,3.5774,0.6197,-4.918,-0.255,-2.12,-3.69,-4.569,-5.454,-6.534,-7.46,-7.575,-0.06036
1.0,0.03,63100000.0,7.8,6.41,6.3289,3.8182,3.5829,0.699,-4.775,-0.176,-2.04,-3.6,-4.462,-5.307,-6.385,-7.281,-7.396,-0.06037
1.0,0.03,63100000.0,7.8,6.4,6.3285,3.7526,3.5893,0.7898,-4.612,-0.087,-1.94,-3.49,-4.338,-5.137,-6.212,-7.077,-7.191,-0.06039
1.0,0.03,63100000.0,7.8,6.4,6.3281,3.7065,3.5938,0.8541,-4.496,-0.028,-1.88,-3.42,-4.252,-5.018,-6.089,-6.934,-7.047,-0.0604
1.0,0.03,63100000.0,7.8,6.4,6.3267,3.647,3.6003,0.9393,-4.348,0.04,-1.8,-3.33,-4.143,-4.864,-5.929,-6.745,-6.857,-0.06043
1.0,0.03,63100000.0,7.8,6.4,6.3264,3.621,3.6031,0.9766,-4.282,0.062,-1.77,-3.29,-4.096,-4.801,-5.859,-6.663,-6.775,-0.06043
1.0,0.03,63100000.0,7.8,6.4,6.323,3.567,3.61,1.0581,-4.147,0.059,-1.73,-3.23,-4.01,-4.69,-5.715,-6.487,-6.595,-0.0605
1.0,0.03,63100000.0,7.8,6.36,6.295,3.5197,3.6227,1.1542,-4.029,-0.081,-1.79,-3.24,-3.979,-4.615,-5.578,-6.293,-6.391,-0.06097
1.0,0.03,63100000.0,7.8,6.29,6.2441,3.5187,3.6384,1.2145,-4.027,-0.417,-2.01,-3.38,-4.065,-4.653,-5.545,-6.195,-6.282,-0.06183
1.0,0.03,63100000.0,7.8,6.25,6.2056,3.469,3.6327,1.2384,-3.903,-0.177,-1.81,-3.21,-3.911,-4.516,-5.431,-6.106,-6.196,-0.06245
1.0,0.03,63100000.0,7.8,6.23,6.1939,3.4333,3.623,1.2346,-3.813,0.11,-1.59,-3.03,-3.764,-4.399,-5.359,-6.075,-6.172,-0.06264
1.0,0.03,63100000.0,7.8,6.22673,6.189,3.4355,3.6205,1.2221,-3.819,0.156,-1.559,-3.01,-3.752,-4.396,-5.368,-6.096,-6.195,-0.06272
1.0,0.03,63100000.0,7.8,6.21,6.1751,3.4791,3.6124,1.1451,-3.928,0.218,-1.55,-3.04,-3.806,-4.478,-5.49,-6.253,-6.359,-0.06295
1.0,0.03,63100000.0,7.8,6.2,6.1691,3.5315,3.6064,1.0685,-4.059,0.212,-1.6,-3.1,-3.896,-4.589,-5.63,-6.42,-6.53,-0.06306
1.0,0.03,63100000.0,7.8,6.2,6.1652,3.5852,3.6011,0.9933,-4.193,0.178,-1.66,-3.18,-3.993,-4.709,-5.772,-6.586,-6.698,-0.06313
1.0,0.03,63100000.0,7.8,6.16,6.1471,3.5286,4.0662,2.9091,-4.051,-4.002,-3.61,-3.49,-3.461,-3.416,-3.293,-3.263,-3.227,-0.06364
1.0,0.03,63100000.0,7.8,6.16,6.1468,3.5278,4.0845,2.9829,-4.049,-3.958,-3.52,-3.39,-3.36,-3.303,-3.163,-3.126,-3.087,-0.06365
1.0,0.03,63100000.0,7.8,6.18,6.1564,3.8131,3.5793,0.6775,-4.763,-0.123,-1.98,-3.55,-4.427,-5.297,-6.376,-7.292,-7.407,-0.06336
1.0,0.03,63100000.0,7.8,6.16,6.146,3.5159,4.124,3.1526,-4.02,-3.816,-3.29,-3.14,-3.101,-3.032,-2.86,-2.815,-2.767,-0.06366
1.0,0.03,63100000.0,7.8,2.5,2.4997,1.5894,4.0061,4.2169,0.796,0.93,1.03,1.06,1.08,1.111,1.161,1.179,1.189,-0.215
1.0,0.03,63100000.0,7.8,2.3,2.2998,1.4443,3.9814,4.2268,1.159,1.287,1.31,1.31,1.314,1.326,1.351,1.356,1.36,-0.24062
1.0,0.03,63100000.0,7.8,2.2,2.1998,1.3647,3.9677,4.2326,1.358,1.497,1.49,1.46,1.452,1.453,1.463,1.461,1.461,-0.2555
1.0,0.03,63100000.0,7.8,2.1,2.0998,1.2796,3.953,4.2387,1.571,1.716,1.68,1.62,1.6,1.583,1.571,1.565,1.557,-0.27206
1.0,0.03,63100000.0,7.8,2.0,1.9999,1.1954,3.9371,4.238,1.782,1.951,1.89,1.79,1.745,1.713,1.679,1.657,1.651,-0.29059
1.0,0.03,63100000.0,7.8,1.9,1.8999,1.1044,3.9201,4.2387,2.009,2.201,2.129,1.98,1.91,1.856,1.796,1.758,1.748,-0.31142
1.0,0.03,63100000.0,7.8,1.89124,1.8911,1.0959,3.9185,4.2388,2.03,2.224,2.15,2.0,1.926,1.87,1.807,1.768,1.757,-0.31337
1.0,0.03,63100000.0,7.8,1.8,1.7999,1.0069,3.9013,4.2377,2.253,2.469,2.41,2.21,2.099,2.011,1.92,1.857,1.848,-0.335
1.0,0.03,63100000.0,7.8,1.7,1.6999,0.901,3.8806,4.2357,2.518,2.754,2.74,2.47,2.318,2.187,2.061,1.964,1.947,-0.36188
1.0,0.03,63100000.0,7.8,1.6,1.5999,0.7863,3.8587,4.2365,2.804,3.074,3.11,2.77,2.57,2.386,2.22,2.088,2.062,-0.39274
1.0,0.03,63100000.0,7.8,1.5,1.5,0.6627,3.8387,4.2522,3.113,3.456,3.49,3.09,2.844,2.625,2.42,2.252,2.226,-0.42849
1.0,0.03,63100000.0,7.8,1.3,1.3,0.3794,3.8026,4.329,3.822,4.392,4.36,3.82,3.511,3.235,2.94,2.707,2.673,-0.51981
1.0,0.03,63100000.0,7.8,1.2,1.2,0.2009,3.7813,4.3876,4.268,5.038,4.92,4.3,3.945,3.635,3.288,3.006,2.974,-0.57912
1.0,0.03,63100000.0,7.8,1.1,1.1,0.0112,3.7602,4.4549,4.742,5.753,5.51,4.81,4.42,4.075,3.66,3.339,3.299,-0.65131
1.0,0.03,63100000.0,7.8,1.0,1.0,-0.1894,3.7356,4.5159,5.244,6.523,6.19,5.39,4.947,4.553,4.076,3.709,3.654,-0.74074
1.0,0.03,63100000.0,7.8,0.9,0.9,-0.4181,3.7042,4.5733,5.815,7.662,7.0,6.08,5.556,5.112,4.516,4.039,3.982,-0.85396
1.0,0.03,63100000.0,7.8,0.8,0.8,-0.6599,3.6698,4.6263,6.42,8.883,7.96,6.89,6.255,5.732,5.013,4.413,4.349,-1.00114
1.0,0.03,63100000.0,7.8,0.7,0.7,-0.9123,3.6402,4.7022,7.051,10.05,8.94,7.75,7.012,6.406,5.568,4.875,4.795,-1.1989
1.0,0.03,63100000.0,7.8,0.6,0.6,-1.1654,3.614,4.7836,7.683,11.081,9.9,8.6,7.807,7.099,6.135,5.443,5.287,-1.47626
1.0,0.03,63100000.0,7.8,0.5,0.5,-1.4063,3.5893,4.8465,8.286,11.945,10.7,9.36,8.491,7.66,6.698,5.947,5.735,-1.88824
1.0,0.03,63100000.0,7.8,0.45,0.45,-1.5267,3.579,4.8799,8.587,12.33,11.1,9.7,8.795,7.904,6.991,6.174,5.956,-2.17685
1.0,0.03,63100000.0,7.8,0.4,0.4,-1.6523,3.5697,4.9172,8.901,12.749,11.5,10.1,9.161,8.214,7.284,6.452,6.236,-2.55203
1.0,0.03,63100000.0,7.8,0.35,0.35,-1.7862,3.561,4.9583,9.236,13.21,12.0,10.6,9.597,8.595,7.584,6.789,6.583,-3.05615
1.0,0.03,63100000.0,7.8,0.3,0.3,-1.9239,3.5512,4.9899,9.58,13.697,12.5,11.0,10.056,8.991,7.889,7.134,6.94,-3.76316
1.0,0.03,63100000.0,7.8,0.25,0.25,-2.0761,3.5408,5.0213,9.96,14.239,13.1,11.6,10.546,9.417,8.222,7.496,7.305,-4.81335
1.0,0.03,63100000.0,7.8,0.2,0.2,-2.2578,3.5306,5.0652,10.414,14.857,13.7,12.1,11.079,9.895,8.625,7.896,7.691,-6.50543
1.0,0.03,63100000.0,7.8,6.16,6.1465,3.5247,4.1012,3.0529,-4.042,-3.911,-3.43,-3.3,-3.262,-3.198,-3.044,-3.001,-2.962,-0.06365
1.0,0.03,63100000.0,7.8,2.99,2.9929,1.9033,4.0566,4.1834,0.012,0.18,0.44,0.527,0.565,0.615,0.721,0.757,0.78,-0.16859
1.0,0.03,63100000.0,7.8,3.0,2.9994,1.9072,4.0572,4.1829,0.002,0.171,0.433,0.52,0.558,0.609,0.715,0.751,0.775,-0.16809
1.0,0.03,63100000.0,7.8,1.4,1.4,0.5291,3.8208,4.284,3.447,3.887,3.9,3.43,3.155,2.908,2.659,2.46,2.43,-0.47032
1.0,0.03,63100000.0,7.8,6.16,6.1453,3.4836,4.1627,3.3396,-3.939,-3.601,-3.01,-2.84,-2.789,-2.707,-2.503,-2.449,-2.398,-0.06367
1.0,0.03,63100000.0,7.8,6.16,6.1456,3.5016,4.1443,3.2483,-3.984,-3.712,-3.15,-2.99,-2.944,-2.867,-2.679,-2.627,-2.58,-0.06366
1.0,0.03,63100000.0,7.8,3.03467,3.0341,1.9272,4.0603,4.18,-0.048,0.125,0.396,0.485,0.525,0.576,0.685,0.723,0.747,-0.16551
1.0,0.03,63100000.0,7.8,6.16,6.145,3.4722,4.1792,3.417,-3.91,-3.513,-2.89,-2.72,-2.66,-2.574,-2.357,-2.298,-2.246,-0.06367
1.0,0.03,63100000.0,7.8,6.16,6.1446,3.4882,4.1973,3.4735,-3.951,-3.487,-2.83,-2.65,-2.586,-2.494,-2.267,-2.204,-2.146,-0.06368
1.0,0.03,63100000.0,7.8,6.16,6.1443,3.5293,4.2099,3.4827,-4.053,-3.545,-2.87,-2.68,-2.612,-2.515,-2.28,-2.214,-2.154,-0.06368
1.0,0.03,63100000.0,7.8,6.16,6.1442,3.5309,4.21,3.4818,-4.057,-3.549,-2.87,-2.69,-2.615,-2.518,-2.283,-2.217,-2.157,-0.06368
1.0,0.03,63100000.0,7.8,6.16,6.1427,3.4931,4.19,3.4391,-3.963,-3.527,-2.88,-2.71,-2.645,-2.555,-2.333,-2.271,-2.215,-0.06371
1.0,0.03,63100000.0,7.8,6.15,6.14,3.4707,4.1742,3.3984,-3.907,-3.527,-2.91,-2.75,-2.687,-2.603,-2.389,-2.331,-2.28,-0.06374
1.0,0.03,63100000.0,7.8,6.14,6.1305,3.4465,4.1562,3.3497,-3.846,-3.528,-2.95,-2.79,-2.735,-2.654,-2.456,-2.403,-2.353,-0.06388
1.0,0.03,63100000.0,7.8,6.11,6.1006,3.4173,4.1467,3.339,-3.773,-3.486,-2.92,-2.77,-2.718,-2.64,-2.45,-2.398,-2.35,-0.06431
1.0,0.03,63100000.0,7.8,6.08,6.0686,3.396,4.1482,3.3639,-3.72,-3.426,-2.86,-2.71,-2.656,-2.577,-2.386,-2.334,-2.285,-0.06477
1.0,0.03,63100000.0,7.8,6.04,6.0241,3.3705,4.1531,3.4058,-3.656,-3.343,-2.77,-2.61,-2.562,-2.482,-2.287,-2.234,-2.185,-0.06543
1.0,0.03,63100000.0,7.8,6.0,5.9895,3.3518,4.1573,3.4387,-3.61,-3.28,-2.7,-2.54,-2.49,-2.409,-2.21,-2.157,-2.107,-0.06594
1.0,0.03,63100000.0,7.8,5.98,5.9738,3.343,4.1592,3.454,-3.588,-3.251,-2.67,-2.51,-2.457,-2.375,-2.175,-2.12,-2.07,-0.06618
1.0,0.03,63100000.0,7.8,6.13,6.1162,3.4301,4.1488,3.3355,-3.805,-3.512,-2.94,-2.79,-2.738,-2.659,-2.467,-2.415,-2.367,-0.06408
1.0,0.03,63100000.0,7.8,3.71,3.7097,2.2853,4.1127,4.1189,-0.943,-0.683,-0.253,-0.128,-0.079,-0.012,0.15,0.199,0.238,-0.12615
1.0,0.03,63100000.0,7.8,3.5,3.499,2.181,4.0975,4.1369,-0.683,-0.458,-0.071,0.048,0.091,0.16,0.305,0.351,0.384,-0.13651
1.0,0.03,63100000.0,7.8,5.87,5.8657,3.2859,4.1701,3.547,-3.445,-3.065,-2.47,-2.31,-2.247,-2.163,-1.954,-1.896,-1.846,-0.06785
1.0,0.03,63100000.0,7.8,4.0,3.9984,2.4241,4.1316,4.0884,-1.29,-0.983,-0.504,-0.369,-0.318,-0.242,-0.067,-0.012,0.03,-0.11399
1.0,0.03,63100000.0,7.8,4.23,4.2251,2.5302,4.1448,4.059,-1.555,-1.216,-0.702,-0.56,-0.509,-0.425,-0.242,-0.183,-0.138,-0.10581
1.0,0.03,63100000.0,7.8,4.5,4.4975,2.656,4.1587,4.0158,-1.87,-1.491,-0.943,-0.793,-0.739,-0.652,-0.457,-0.397,-0.349,-0.09724
1.0,0.03,63100000.0,7.8,4.93,4.9267,2.849,4.1761,3.9321,-2.352,-1.927,-1.33,-1.18,-1.114,-1.025,-0.816,-0.755,-0.702,-0.08596
1.0,0.03,63100000.0,7.8,4.63,4.6245,2.7129,4.1647,3.9948,-2.012,-1.617,-1.05,-0.901,-0.845,-0.757,-0.557,-0.497,-0.446,-0.09364
1.0,0.03,63100000.0,7.8,5.19,5.1875,2.9649,4.1826,3.8644,-2.642,-2.199,-1.59,-1.43,-1.365,-1.275,-1.06,-0.999,-0.944,-0.08016
1.0,0.03,63100000.0,7.8,5.41,5.4033,3.0626,4.1847,3.793,-2.887,-2.441,-1.83,-1.66,-1.596,-1.507,-1.29,-1.228,-1.173,-0.07585
1.0,0.03,63100000.0,7.8,5.59,5.5843,3.1471,4.1832,3.7165,-3.098,-2.663,-2.05,-1.88,-1.818,-1.729,-1.513,-1.452,-1.398,-0.07253
1.0,0.03,63100000.0,7.8,5.74,5.7368,3.2207,4.1783,3.6353,-3.282,-2.87,-2.26,-2.09,-2.033,-1.947,-1.732,-1.672,-1.62,-0.06993
1.0,0.03,63100000.0,7.8,5.0,4.9961,2.8805,4.1781,3.9146,-2.431,-2.0,-1.4,-1.24,-1.181,-1.092,-0.88,-0.82,-0.766,-0.08434
1.0,0.03,70800000.0,7.85,5.86,5.8481,3.496,3.6029,1.0668,-3.97,0.365,-1.46,-2.98,-3.782,-4.489,-5.546,-6.352,-6.464,-0.06807
1.0,0.03,70800000.0,7.85,5.86,5.8473,3.35,3.6173,1.2701,-3.605,0.42,-1.31,-2.76,-3.516,-4.171,-5.158,-5.901,-6.003,-0.06808
1.0,0.03,70800000.0,7.85,5.86,5.8475,3.3952,3.6129,1.2072,-3.718,0.407,-1.35,-2.83,-3.599,-4.27,-5.279,-6.041,-6.146,-0.06808
1.0,0.03,70800000.0,7.85,5.86,5.8477,3.4444,3.608,1.1388,-3.841,0.388,-1.4,-2.9,-3.689,-4.377,-5.41,-6.193,-6.302,-0.06808
1.0,0.03,70800000.0,7.85,5.86,5.8485,3.5452,3.5983,0.9989,-4.093,0.311,-1.53,-3.06,-3.875,-4.612,-5.676,-6.504,-6.617,-0.06806
1.0,0.03,70800000.0,7.85,5.87,5.8501,3.7846,3.5774,0.6762,-4.692,-0.032,-1.89,-3.46,-4.343,-5.228,-6.308,-7.234,-7.349,-0.068
1.0,0.03,70800000.0,7.85,5.86,5.8491,3.65,3.5894,0.8585,-4.355,0.163,-1.69,-3.24,-4.082,-4.881,-5.954,-6.821,-6.935,-0.06804
1.0,0.03,70800000.0,7.85,5.86,5.8494,3.6995,3.5849,0.7911,-4.479,0.094,-1.76,-3.32,-4.178,-5.008,-6.085,-6.973,-7.087,-0.06803
1.0,0.03,70800000.0,7.85,5.86,5.8496,3.7339,3.5819,0.7447,-4.565,0.044,-1.81,-3.38,-4.245,-5.097,-6.175,-7.078,-7.193,-0.06803
1.0,0.03,70800000.0,7.85,5.86,5.8499,3.7693,3.5788,0.6969,-4.653,-0.009,-1.87,-3.44,-4.314,-5.189,-6.268,-7.187,-7.302,-0.06801
1.0,0.03,70800000.0,7.85,5.86,5.8472,3.2855,3.6239,1.3611,-3.444,0.427,-1.25,-2.67,-3.399,-4.032,-4.984,-5.7,-5.794,-0.06809
1.0,0.03,70800000.0,7.85,5.86,5.8488,3.5981,3.5943,0.9301,-4.225,0.231,-1.61,-3.15,-3.983,-4.747,-5.816,-6.661,-6.774,-0.06805
1.0,0.03,70800000.0,7.85,5.86,5.8469,3.1372,3.6488,1.6092,-3.073,0.2,-1.22,-2.51,-3.161,-3.722,-4.561,-5.179,-5.258,-0.06809
1.0,0.03,70800000.0,7.85,5.86,5.8442,3.4265,3.9818,2.6515,-3.796,-3.83,-3.7,-3.63,-3.629,-3.621,-3.59,-3.59,-3.573,-0.06814
1.0,0.03,70800000.0,7.85,5.86,5.8466,3.1956,3.6744,1.653,-3.219,-0.52,-1.66,-2.83,-3.408,-3.909,-4.636,-5.164,-5.228,-0.0681
1.0,0.03,70800000.0,7.85,5.86,5.8464,3.2375,3.6926,1.6837,-3.324,-1.026,-1.96,-3.04,-3.574,-4.037,-4.685,-5.153,-5.212,-0.0681
1.0,0.03,70800000.0,7.85,5.86,5.8463,3.2711,3.7198,1.7588,-3.408,-1.655,-2.32,-3.24,-3.72,-4.129,-4.669,-5.057,-5.109,-0.0681
1.0,0.03,70800000.0,7.85,5.86,5.8461,3.2976,3.7523,1.8624,-3.474,-2.239,-2.66,-3.41,-3.818,-4.172,-4.599,-4.903,-4.959,-0.0681
1.0,0.03,70800000.0,7.85,5.86,5.846,3.3207,3.786,1.9742,-3.532,-2.705,-2.97,-3.55,-3.878,-4.167,-4.497,-4.73,-4.778,-0.06811
1.0,0.03,70800000.0,7.85,5.86,5.8458,3.3382,3.8126,2.0629,-3.575,-2.959,-3.21,-3.65,-3.897,-4.122,-4.397,-4.584,-4.615,-0.06811
1.0,0.03,70800000.0,7.85,5.86,5.8457,3.3532,3.8362,2.1426,-3.613,-3.163,-3.4,-3.72,-3.911,-4.084,-4.309,-4.451,-4.476,-0.06811
1.0,0.03,70800000.0,7.85,5.86,5.8455,3.367,3.8594,2.2212,-3.648,-3.326,-3.54,-3.76,-3.897,-4.028,-4.205,-4.302,-4.329,-0.06812
1.0,0.03,70800000.0,7.85,5.86,5.8453,3.3781,3.8782,2.2855,-3.675,-3.446,-3.64,-3.78,-3.885,-3.981,-4.121,-4.195,-4.212,-0.06812
1.0,0.03,70800000.0,7.85,5.86,5.8452,3.3887,3.8974,2.3515,-3.702,-3.559,-3.71,-3.79,-3.863,-3.928,-4.033,-4.085,-4.096,-0.06812
1.0,0.03,70800000.0,7.85,5.86,5.8448,3.4052,3.9296,2.4641,-3.743,-3.714,-3.76,-3.76,-3.793,-3.819,-3.867,-3.888,-3.893,-0.06813
1.0,0.03,70800000.0,7.85,5.86,5.8445,3.4169,3.9563,2.559,-3.772,-3.792,-3.75,-3.71,-3.715,-3.72,-3.727,-3.736,-3.73,-0.06813
1.0,0.03,70800000.0,7.85,5.87,5.8521,3.7348,3.5825,0.7466,-4.567,0.035,-1.82,-3.38,-4.251,-5.099,-6.176,-7.076,-7.191,-0.06787
1.0,0.03,70800000.0,7.85,5.86,5.8467,3.1521,3.6605,1.6409,-3.11,-0.101,-1.4,-2.63,-3.247,-3.78,-4.568,-5.144,-5.216,-0.06809
1.0,0.03,70800000.0,7.85,5.88,5.8535,3.6876,3.587,0.8118,-4.449,0.099,-1.75,-3.31,-4.161,-4.977,-6.052,-6.93,-7.044,-0.06781
1.0,0.03,70800000.0,7.85,6.1,6.012,4.3518,3.5246,-0.0902,-6.109,-0.146,-1.76,-3.38,-4.624,-6.235,-7.832,-8.377,-9.057,-0.06449
