Unnamed: 0,Z,Age,Unnamed: 3,Unnamed: 4,Mass,LogL,LogT,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
1.0,0.008,63100000.0,7.8,6.4,6.3867,3.8554,3.6187,0.8086,-4.868,-1.061,-2.65,-4.07,-4.801,-5.447,-6.398,-7.154,-7.253,-0.06043
1.0,0.008,63100000.0,7.8,6.4,6.3838,3.5635,3.8367,1.9723,-4.139,-3.778,-3.95,-4.21,-4.389,-4.57,-4.805,-4.956,-4.98,-0.06048
1.0,0.008,63100000.0,7.8,6.4,6.384,3.5477,3.8019,1.8488,-4.099,-3.551,-3.71,-4.12,-4.385,-4.642,-4.953,-5.168,-5.208,-0.06048
1.0,0.008,63100000.0,7.8,6.4,6.3842,3.5277,3.7613,1.7068,-4.049,-3.178,-3.37,-4.0,-4.365,-4.706,-5.108,-5.413,-5.463,-0.06048
1.0,0.008,63100000.0,7.8,6.4,6.3844,3.4978,3.7194,1.5688,-3.974,-2.533,-2.96,-3.8,-4.262,-4.675,-5.207,-5.619,-5.679,-0.06048
1.0,0.008,63100000.0,7.8,6.4,6.3845,3.4621,3.6984,1.5207,-3.885,-2.088,-2.68,-3.63,-4.134,-4.595,-5.197,-5.67,-5.73,-0.06048
1.0,0.008,63100000.0,7.8,6.4,6.3847,3.4236,3.6831,1.4978,-3.789,-1.687,-2.43,-3.46,-3.996,-4.492,-5.157,-5.678,-5.738,-0.06047
1.0,0.008,63100000.0,7.8,6.4,6.3876,3.8981,3.6156,0.7537,-4.975,-1.082,-2.71,-4.14,-4.889,-5.545,-6.512,-7.279,-7.381,-0.0604
1.0,0.008,63100000.0,7.8,6.4,6.3848,3.4118,3.6754,1.479,-3.759,-1.5,-2.32,-3.39,-3.945,-4.458,-5.154,-5.699,-5.76,-0.06047
1.0,0.008,63100000.0,7.8,6.4,6.385,3.5023,3.6542,1.3039,-3.986,-1.228,-2.3,-3.49,-4.104,-4.657,-5.44,-6.058,-6.127,-0.06047
1.0,0.008,63100000.0,7.8,6.4,6.3851,3.5711,3.646,1.2022,-4.158,-1.168,-2.36,-3.6,-4.239,-4.811,-5.632,-6.28,-6.355,-0.06047
1.0,0.008,63100000.0,7.8,6.4,6.3852,3.6348,3.639,1.1103,-4.317,-1.12,-2.42,-3.71,-4.363,-4.953,-5.806,-6.481,-6.562,-0.06046
1.0,0.008,63100000.0,7.8,6.4,6.3855,3.6928,3.6326,1.0269,-4.462,-1.072,-2.48,-3.8,-4.476,-5.083,-5.964,-6.664,-6.751,-0.06046
1.0,0.008,63100000.0,7.8,6.4,6.3859,3.7473,3.6272,0.9508,-4.598,-1.041,-2.53,-3.89,-4.584,-5.206,-6.111,-6.833,-6.924,-0.06045
1.0,0.008,63100000.0,7.8,6.4,6.3863,3.8015,3.6228,0.8788,-4.734,-1.043,-2.59,-3.98,-4.692,-5.326,-6.255,-6.995,-7.09,-0.06044
1.0,0.008,63100000.0,7.8,6.4,6.3849,3.4472,3.6626,1.3925,-3.848,-1.294,-2.26,-3.4,-3.992,-4.531,-5.277,-5.867,-5.934,-0.06047
1.0,0.008,63100000.0,7.8,6.4,6.3837,3.5753,3.8669,2.0815,-4.168,-3.942,-4.11,-4.26,-4.365,-4.492,-4.658,-4.76,-4.78,-0.06049
1.0,0.008,63100000.0,7.8,6.53,6.4753,3.7843,3.9083,2.044,-4.691,-4.636,-4.72,-4.74,-4.781,-4.837,-4.925,-4.975,-4.982,-0.05877
1.0,0.008,63100000.0,7.8,6.54,6.4813,3.7968,3.9401,2.1594,-4.722,-4.737,-4.71,-4.68,-4.693,-4.731,-4.758,-4.785,-4.78,-0.05869
1.0,0.008,63100000.0,7.8,6.63,6.5615,3.7202,3.6584,1.1144,-4.531,-1.811,-2.88,-4.06,-4.666,-5.209,-5.981,-6.575,-6.645,-0.05757
1.0,0.008,63100000.0,7.8,6.64,6.5627,3.7375,3.6409,1.0271,-4.574,-1.397,-2.7,-3.98,-4.63,-5.215,-6.062,-6.726,-6.806,-0.05755
1.0,0.008,63100000.0,7.8,6.64,6.5632,3.7614,3.6353,0.9808,-4.633,-1.295,-2.68,-3.99,-4.661,-5.261,-6.132,-6.82,-6.904,-0.05754
1.0,0.008,63100000.0,7.8,6.64,6.5634,3.789,3.6317,0.9391,-4.703,-1.255,-2.69,-4.03,-4.713,-5.321,-6.209,-6.91,-6.997,-0.05754
1.0,0.008,63100000.0,7.8,6.64,6.5641,3.8452,3.6251,0.8564,-4.843,-1.199,-2.73,-4.11,-4.817,-5.443,-6.362,-7.091,-7.183,-0.05752
1.0,0.008,63100000.0,7.8,6.64,6.5643,3.9029,3.6198,0.7776,-4.987,-1.195,-2.78,-4.2,-4.928,-5.57,-6.517,-7.266,-7.364,-0.05751
1.0,0.008,63100000.0,7.8,6.63,6.561,3.7542,3.6724,1.1364,-4.616,-2.208,-3.12,-4.23,-4.797,-5.316,-6.026,-6.568,-6.636,-0.05758
1.0,0.008,63100000.0,7.8,6.64,6.5645,3.9665,3.6145,0.6926,-5.146,-1.211,-2.86,-4.3,-5.054,-5.713,-6.687,-7.456,-7.56,-0.05751
1.0,0.008,63100000.0,7.8,6.64,6.5644,4.0836,3.6045,0.5354,-5.439,-1.255,-2.99,-4.49,-5.284,-5.976,-7.003,-7.806,-7.922,-0.05748
1.0,0.008,63100000.0,7.8,6.64,6.5639,4.1432,3.5993,0.4551,-5.588,-1.303,-3.06,-4.59,-5.399,-6.12,-7.164,-7.982,-8.105,-0.05747
1.0,0.008,63100000.0,7.8,6.64,6.5631,4.1988,3.5943,0.3796,-5.727,-1.363,-3.14,-4.67,-5.502,-6.261,-7.312,-8.146,-8.276,-0.05746
1.0,0.008,63100000.0,7.8,6.65,6.5622,4.2435,3.5901,0.318,-5.839,-1.409,-3.2,-4.74,-5.584,-6.375,-7.432,-8.28,-8.415,-0.05745
1.0,0.008,63100000.0,7.8,6.65,6.5612,4.2888,3.5861,0.2565,-5.952,-1.461,-3.27,-4.81,-5.668,-6.49,-7.553,-8.415,-8.554,-0.05744
1.0,0.008,63100000.0,7.8,6.65,6.5604,4.2941,3.5867,0.2534,-5.965,-1.482,-3.29,-4.83,-5.686,-6.503,-7.565,-8.425,-8.564,-0.05744
1.0,0.008,63100000.0,7.8,6.64,6.5646,4.0254,3.6096,0.614,-5.294,-1.232,-2.92,-4.4,-5.171,-5.845,-6.846,-7.632,-7.741,-0.0575
1.0,0.008,63100000.0,7.8,6.54,6.4783,3.7909,3.9252,2.1054,-4.707,-4.703,-4.73,-4.72,-4.739,-4.782,-4.838,-4.873,-4.876,-0.05873
1.0,0.008,63100000.0,7.8,6.63,6.5601,3.7878,3.7,1.2132,-4.699,-2.869,-3.49,-4.45,-4.957,-5.415,-6.011,-6.473,-6.533,-0.05759
1.0,0.008,63100000.0,7.8,6.63,6.5589,3.8096,3.7497,1.3902,-4.754,-3.723,-4.0,-4.68,-5.07,-5.43,-5.865,-6.188,-6.245,-0.05761
1.0,0.008,63100000.0,7.8,6.55,6.4854,3.8035,3.9568,2.2195,-4.739,-4.773,-4.68,-4.64,-4.651,-4.671,-4.676,-4.69,-4.684,-0.05863
1.0,0.008,63100000.0,7.8,6.55,6.492,3.8118,3.9739,2.2802,-4.76,-4.792,-4.65,-4.59,-4.597,-4.604,-4.587,-4.597,-4.58,-0.05854
1.0,0.008,63100000.0,7.8,6.56,6.498,3.8169,3.9788,2.295,-4.772,-4.803,-4.64,-4.59,-4.588,-4.592,-4.567,-4.577,-4.557,-0.05846
1.0,0.008,63100000.0,7.8,6.57,6.5106,3.823,3.9655,2.2368,-4.788,-4.824,-4.7,-4.65,-4.66,-4.675,-4.67,-4.681,-4.671,-0.05829
1.0,0.008,63100000.0,7.8,6.59,6.5241,3.8295,3.9468,2.156,-4.804,-4.831,-4.78,-4.74,-4.751,-4.783,-4.799,-4.822,-4.815,-0.05811
1.0,0.008,63100000.0,7.8,6.6,6.5322,3.8324,3.9307,2.0894,-4.811,-4.822,-4.83,-4.81,-4.823,-4.863,-4.91,-4.939,-4.94,-0.05799
1.0,0.008,63100000.0,7.8,6.63,6.5594,3.8013,3.7272,1.3085,-4.733,-3.376,-3.79,-4.59,-5.033,-5.435,-5.937,-6.321,-6.381,-0.0576
1.0,0.008,63100000.0,7.8,6.61,6.5377,3.8336,3.9159,2.0296,-4.814,-4.79,-4.84,-4.84,-4.875,-4.925,-4.995,-5.044,-5.045,-0.05792
1.0,0.008,63100000.0,7.8,6.61,6.5448,3.8331,3.8878,1.9181,-4.813,-4.693,-4.83,-4.89,-4.964,-5.048,-5.176,-5.24,-5.259,-0.05782
1.0,0.008,63100000.0,7.8,6.62,6.5485,3.8321,3.8698,1.8471,-4.81,-4.614,-4.78,-4.9,-4.999,-5.118,-5.279,-5.374,-5.394,-0.05777
1.0,0.008,63100000.0,7.8,6.62,6.5499,3.8302,3.8572,1.7988,-4.806,-4.556,-4.74,-4.9,-5.021,-5.162,-5.348,-5.462,-5.483,-0.05775
1.0,0.008,63100000.0,7.8,6.62,6.5532,3.8277,3.832,1.7009,-4.799,-4.424,-4.61,-4.88,-5.055,-5.243,-5.486,-5.644,-5.669,-0.0577
1.0,0.008,63100000.0,7.8,6.63,6.5551,3.8238,3.8102,1.6175,-4.789,-4.283,-4.48,-4.84,-5.07,-5.305,-5.595,-5.799,-5.825,-0.05767
1.0,0.008,63100000.0,7.8,6.63,6.5569,3.8172,3.7843,1.5207,-4.773,-4.086,-4.28,-4.78,-5.085,-5.375,-5.718,-5.967,-6.014,-0.05764
1.0,0.008,63100000.0,7.8,6.61,6.5416,3.8338,3.9023,1.975,-4.814,-4.745,-4.84,-4.88,-4.926,-4.988,-5.089,-5.139,-5.15,-0.05786
1.0,0.008,63100000.0,7.8,6.4,6.3835,3.5855,3.8938,2.1788,-4.194,-4.073,-4.21,-4.26,-4.33,-4.407,-4.524,-4.584,-4.601,-0.06049
1.0,0.008,63100000.0,7.8,6.53,6.4729,3.7785,3.8929,1.9883,-4.676,-4.571,-4.7,-4.75,-4.815,-4.889,-5.011,-5.068,-5.085,-0.0588
1.0,0.008,63100000.0,7.8,6.4,6.3831,3.6007,3.9392,2.3451,-4.232,-4.229,-4.22,-4.2,-4.21,-4.245,-4.277,-4.301,-4.3,-0.06049
1.0,0.008,63100000.0,7.8,1.6,1.5999,0.9443,3.9345,4.382,2.409,2.596,2.56,2.45,2.41,2.353,2.306,2.276,2.27,-0.39274
1.0,0.008,63100000.0,7.8,1.8,1.7999,1.1554,3.9775,4.3936,1.881,2.061,2.07,2.05,2.059,2.051,2.06,2.06,2.06,-0.335
1.0,0.008,63100000.0,7.8,1.85,1.8499,1.2147,3.9874,4.3862,1.733,1.914,1.95,1.95,1.963,1.964,1.984,1.991,1.993,-0.32284
1.0,0.008,63100000.0,7.8,1.9,1.8999,1.2504,3.9962,4.397,1.644,1.831,1.887,1.897,1.916,1.923,1.957,1.966,1.973,-0.31142
1.0,0.008,63100000.0,7.8,2.0,1.9998,1.3379,4.0117,4.3938,1.425,1.62,1.72,1.75,1.776,1.792,1.849,1.864,1.874,-0.29059
1.0,0.008,63100000.0,7.8,2.2,2.1998,1.4975,4.0392,4.3856,1.026,1.234,1.43,1.49,1.52,1.555,1.634,1.664,1.683,-0.2555
1.0,0.008,63100000.0,7.8,1.5,1.4999,0.8245,3.9079,4.367,2.709,2.911,2.89,2.71,2.627,2.529,2.437,2.374,2.364,-0.42849
1.0,0.008,63100000.0,7.8,2.33,2.3255,1.5894,4.0543,4.3783,0.796,1.026,1.26,1.34,1.374,1.411,1.51,1.541,1.561,-0.23703
1.0,0.008,63100000.0,7.8,3.0,2.9994,2.0134,4.1199,4.3271,-0.263,0.102,0.524,0.64,0.691,0.759,0.914,0.959,0.996,-0.16809
1.0,0.008,63100000.0,7.8,3.21,3.2094,2.1253,4.1361,4.3094,-0.543,-0.135,0.328,0.451,0.505,0.577,0.747,0.795,0.834,-0.15341
1.0,0.008,63100000.0,7.8,3.5,3.499,2.2713,4.1566,4.2829,-0.908,-0.439,0.071,0.205,0.262,0.341,0.528,0.581,0.623,-0.13651
1.0,0.008,63100000.0,7.8,3.82248,3.8211,2.4195,4.1766,4.2529,-1.279,-0.742,-0.191,-0.045,0.015,0.1,0.3,0.36,0.406,-0.1212
1.0,0.008,63100000.0,7.8,4.0,3.9984,2.4977,4.1868,4.2353,-1.474,-0.902,-0.328,-0.179,-0.115,-0.028,0.18,0.241,0.291,-0.11399
1.0,0.008,63100000.0,7.8,4.31,4.3076,2.629,4.2034,4.2026,-1.803,-1.173,-0.562,-0.407,-0.337,-0.247,-0.027,0.037,0.092,-0.10308
1.0,0.008,63100000.0,7.8,2.5,2.4997,1.7108,4.074,4.3672,0.493,0.754,1.05,1.14,1.176,1.229,1.345,1.378,1.405,-0.215
1.0,0.008,63100000.0,7.8,4.5,4.4976,2.7094,4.2121,4.176,-2.004,-1.347,-0.718,-0.556,-0.485,-0.391,-0.166,-0.101,-0.043,-0.09724
1.0,0.008,63100000.0,7.8,1.4,1.4,0.6902,3.8785,4.3539,3.045,3.232,3.31,3.05,2.89,2.731,2.59,2.483,2.47,-0.47032
1.0,0.008,63100000.0,7.8,1.2,1.2,0.3808,3.8265,4.3882,3.818,4.134,4.25,3.85,3.593,3.341,3.095,2.892,2.861,-0.57912
1.0,0.008,63100000.0,7.8,6.4,6.3833,3.5938,3.9178,2.2664,-4.215,-4.168,-4.23,-4.24,-4.274,-4.322,-4.389,-4.432,-4.437,-0.06049
1.0,0.008,63100000.0,7.8,0.2,0.2,-2.1754,3.5616,5.1068,10.208,14.228,13.0,11.5,10.571,9.551,8.524,7.716,7.498,-6.50543
1.0,0.008,63100000.0,7.8,0.25,0.25,-1.9866,3.5732,5.0614,9.737,13.545,12.3,10.9,9.959,9.022,8.114,7.267,7.035,-4.81335
1.0,0.008,63100000.0,7.8,0.3,0.3,-1.8365,3.5824,5.0273,9.361,13.026,11.8,10.4,9.536,8.672,7.771,6.974,6.761,-3.76316
1.0,0.008,63100000.0,7.8,0.35,0.35,-1.7105,3.5902,4.9994,9.046,12.594,11.4,10.1,9.187,8.383,7.481,6.734,6.538,-3.05615
1.0,0.008,63100000.0,7.8,0.4,0.4,-1.5646,3.5972,4.9395,8.682,12.148,11.0,9.66,8.796,8.042,7.131,6.418,6.24,-2.55203
1.0,0.008,63100000.0,7.8,1.3,1.3,0.5454,3.8497,4.3515,3.407,3.648,3.77,3.43,3.215,3.001,2.807,2.648,2.621,-0.51981
1.0,0.008,63100000.0,7.8,0.45,0.45,-1.4447,3.6061,4.9063,8.382,11.731,10.6,9.3,8.462,7.754,6.851,6.159,6.002,-2.17685
1.0,0.008,63100000.0,7.8,0.6,0.6,-1.0432,3.641,4.7695,7.378,10.157,9.16,8.03,7.323,6.724,5.924,5.244,5.152,-1.47626
1.0,0.008,63100000.0,7.8,0.7,0.7,-0.7619,3.674,4.687,6.675,8.81,8.06,7.1,6.51,6.002,5.306,4.717,4.645,-1.1989
1.0,0.008,63100000.0,7.8,0.8,0.8,-0.4837,3.7181,4.6431,5.979,7.33,6.98,6.18,5.713,5.296,4.753,4.304,4.253,-1.00114
1.0,0.008,63100000.0,7.8,0.9,0.9,-0.2356,3.7544,4.5914,5.359,6.218,6.12,5.46,5.071,4.713,4.282,3.923,3.882,-0.85396
1.0,0.008,63100000.0,7.8,1.0,1.0,-0.0176,3.78,4.5217,4.814,5.409,5.44,4.88,4.545,4.218,3.863,3.567,3.527,-0.74074
1.0,0.008,63100000.0,7.8,1.1,1.1,0.1971,3.8047,4.4472,4.277,4.698,4.8,4.32,4.03,3.743,3.443,3.199,3.16,-0.65131
1.0,0.008,63100000.0,7.8,0.5,0.5,-1.3136,3.6168,4.8638,8.054,11.242,10.1,8.89,8.093,7.418,6.548,5.848,5.717,-1.88824
1.0,0.008,63100000.0,7.8,4.71,4.7049,2.7951,4.2208,4.1445,-2.218,-1.536,-0.889,-0.719,-0.647,-0.551,-0.32,-0.252,-0.193,-0.09149
1.0,0.008,63100000.0,7.8,1.7,1.6999,1.0564,3.9578,4.3893,2.129,2.312,2.29,2.23,2.223,2.193,2.177,2.17,2.168,-0.36188
1.0,0.008,63100000.0,7.8,6.4,6.3828,3.6111,3.9769,2.4856,-4.258,-4.269,-4.14,-4.08,-4.082,-4.083,-4.065,-4.075,-4.056,-0.0605
1.0,0.008,63100000.0,7.8,6.39,6.378,3.5635,4.2441,3.6017,-4.139,-3.403,-2.69,-2.51,-2.433,-2.327,-2.082,-2.012,-1.946,-0.06056
1.0,0.008,63100000.0,7.8,6.39,6.3784,3.5527,4.227,3.5438,-4.112,-3.441,-2.76,-2.58,-2.51,-2.412,-2.174,-2.105,-2.045,-0.06056
1.0,0.008,63100000.0,7.8,6.39,6.3787,3.5637,4.2115,3.471,-4.139,-3.534,-2.88,-2.7,-2.634,-2.541,-2.315,-2.252,-2.193,-0.06055
1.0,0.008,63100000.0,7.8,6.39,6.379,3.5822,4.1943,3.3839,-4.186,-3.652,-3.02,-2.85,-2.789,-2.702,-2.487,-2.428,-2.372,-0.06055
1.0,0.008,63100000.0,7.8,6.39,6.3799,3.6112,4.154,3.1936,-4.258,-3.882,-3.31,-3.16,-3.111,-3.042,-2.851,-2.8,-2.753,-0.06054
1.0,0.008,63100000.0,7.8,6.39,6.3804,3.6195,4.1299,3.0888,-4.279,-3.986,-3.46,-3.32,-3.275,-3.214,-3.044,-2.999,-2.958,-0.06053
1.0,0.008,63100000.0,7.8,6.39,6.3775,3.6008,4.2577,3.6188,-4.232,-3.446,-2.72,-2.52,-2.443,-2.332,-2.08,-2.009,-1.939,-0.06057
1.0,0.008,63100000.0,7.8,6.39,6.3808,3.6231,4.112,3.0139,-4.288,-4.052,-3.56,-3.43,-3.389,-3.33,-3.181,-3.142,-3.102,-0.06053
1.0,0.008,63100000.0,7.8,6.39,6.3813,3.6254,4.0815,2.8894,-4.294,-4.154,-3.73,-3.61,-3.578,-3.531,-3.404,-3.376,-3.336,-0.06052
1.0,0.008,63100000.0,7.8,6.39,6.3817,3.6247,4.0603,2.8054,-4.292,-4.198,-3.82,-3.72,-3.689,-3.66,-3.54,-3.521,-3.491,-0.06051
1.0,0.008,63100000.0,7.8,6.39,6.382,3.6224,4.0362,2.7115,-4.286,-4.237,-3.92,-3.83,-3.811,-3.788,-3.698,-3.685,-3.655,-0.06051
1.0,0.008,63100000.0,7.8,6.39,6.3824,3.618,4.0087,2.6058,-4.275,-4.274,-4.04,-3.96,-3.944,-3.933,-3.876,-3.866,-3.843,-0.0605
1.0,0.008,63100000.0,7.8,5.0,4.9965,2.915,4.2307,4.0906,-2.517,-1.807,-1.14,-0.961,-0.889,-0.789,-0.55,-0.48,-0.42,-0.08434
1.0,0.008,63100000.0,7.8,6.4,6.383,3.6064,3.9587,2.4173,-4.246,-4.259,-4.19,-4.15,-4.152,-4.164,-4.174,-4.185,-4.18,-0.0605
1.0,0.008,63100000.0,7.8,6.39,6.3812,3.6251,4.0922,2.9325,-4.293,-4.121,-3.67,-3.55,-3.512,-3.464,-3.327,-3.298,-3.258,-0.06052
1.0,0.008,63100000.0,7.8,6.39,6.3775,3.6019,4.2579,3.6184,-4.235,-3.449,-2.72,-2.53,-2.445,-2.334,-2.082,-2.011,-1.941,-0.06057
1.0,0.008,63100000.0,7.8,6.39,6.3795,3.599,4.1753,3.2909,-4.227,-3.771,-3.17,-3.01,-2.95,-2.871,-2.667,-2.611,-2.557,-0.06054
1.0,0.008,63100000.0,7.8,6.39,6.3734,3.5552,4.2277,3.544,-4.118,-3.445,-2.76,-2.58,-2.512,-2.413,-2.175,-2.105,-2.045,-0.06062
1.0,0.008,63100000.0,7.8,5.03,5.0245,2.9263,4.2316,4.0853,-2.546,-1.833,-1.16,-0.984,-0.912,-0.812,-0.572,-0.502,-0.442,-0.08371
1.0,0.008,63100000.0,7.8,6.39,6.3759,3.5724,4.2411,3.5808,-4.161,-3.437,-2.73,-2.55,-2.473,-2.369,-2.124,-2.054,-1.99,-0.06059
1.0,0.008,63100000.0,7.8,5.51,5.5056,3.1242,4.2405,3.9628,-3.04,-2.3,-1.61,-1.43,-1.353,-1.249,-1.005,-0.935,-0.871,-0.07396
1.0,0.008,63100000.0,7.8,5.7,5.6936,3.2047,4.2404,3.8961,-3.242,-2.505,-1.82,-1.63,-1.556,-1.452,-1.208,-1.138,-1.074,-0.07067
1.0,0.008,63100000.0,7.8,5.86,5.8539,3.2759,4.2374,3.8253,-3.42,-2.698,-2.01,-1.83,-1.753,-1.65,-1.407,-1.337,-1.274,-0.06806
1.0,0.008,63100000.0,7.8,6.0,5.9907,3.3392,4.2318,3.7493,-3.578,-2.881,-2.2,-2.02,-1.947,-1.846,-1.606,-1.536,-1.475,-0.06596
1.0,0.008,63100000.0,7.8,6.0,5.9917,3.3397,4.2317,3.7487,-3.579,-2.883,-2.2,-2.02,-1.949,-1.848,-1.607,-1.537,-1.477,-0.06594
1.0,0.008,63100000.0,7.8,6.12,6.1122,3.3959,4.2236,3.6686,-3.72,-3.056,-2.39,-2.21,-2.139,-2.041,-1.806,-1.738,-1.678,-0.06418
1.0,0.008,63100000.0,7.8,5.29,5.2848,3.0324,4.2377,4.0255,-2.811,-2.078,-1.4,-1.21,-1.141,-1.038,-0.795,-0.725,-0.662,-0.07818
1.0,0.008,63100000.0,7.8,6.27,6.2625,3.4709,4.2083,3.5431,-3.907,-3.308,-2.66,-2.49,-2.42,-2.328,-2.105,-2.043,-1.983,-0.06209
1.0,0.008,63100000.0,7.8,6.32,6.305,3.4945,4.204,3.5052,-3.966,-3.386,-2.75,-2.58,-2.506,-2.416,-2.196,-2.136,-2.076,-0.06152
1.0,0.008,63100000.0,7.8,6.35,6.3335,3.5117,4.2029,3.4855,-4.009,-3.435,-2.8,-2.63,-2.557,-2.467,-2.247,-2.187,-2.128,-0.06114
1.0,0.008,63100000.0,7.8,6.36,6.3506,3.524,4.2052,3.4834,-4.04,-3.457,-2.81,-2.64,-2.574,-2.483,-2.262,-2.201,-2.142,-0.06092
1.0,0.008,63100000.0,7.8,6.38,6.3642,3.5372,4.2121,3.499,-4.073,-3.462,-2.81,-2.63,-2.563,-2.47,-2.244,-2.181,-2.121,-0.06074
1.0,0.008,63100000.0,7.8,6.23,6.2162,3.447,4.2135,3.5846,-3.847,-3.225,-2.57,-2.4,-2.328,-2.234,-2.007,-1.943,-1.883,-0.06272
1.0,0.008,70800000.0,7.85,6.09,6.0565,3.6432,3.634,1.059,-4.338,-0.996,-2.37,-3.69,-4.359,-4.963,-5.837,-6.532,-6.617,-0.06462
1.0,0.008,70800000.0,7.85,6.1,6.0642,3.5924,3.6401,1.1346,-4.211,-1.049,-2.33,-3.61,-4.262,-4.85,-5.698,-6.369,-6.449,-0.06446
1.0,0.008,70800000.0,7.85,6.12,6.0751,3.5438,3.6472,1.2123,-4.09,-1.132,-2.31,-3.54,-4.176,-4.746,-5.561,-6.205,-6.279,-0.06425
1.0,0.008,70800000.0,7.85,6.14,6.0915,3.5187,3.6557,1.2728,-4.027,-1.292,-2.36,-3.54,-4.15,-4.701,-5.479,-6.089,-6.159,-0.06396
1.0,0.008,70800000.0,7.85,6.15,6.1009,3.5593,3.67,1.2902,-4.128,-1.707,-2.62,-3.73,-4.299,-4.822,-5.541,-6.099,-6.165,-0.0638
1.0,0.008,70800000.0,7.85,6.15,6.103,3.5985,3.6888,1.3261,-4.226,-2.198,-2.91,-3.93,-4.452,-4.935,-5.577,-6.074,-6.136,-0.06376
1.0,0.008,70800000.0,7.85,6.15,6.1046,3.6205,3.7153,1.4105,-4.281,-2.748,-3.23,-4.1,-4.564,-4.987,-5.531,-5.952,-6.012,-0.06373
1.0,0.008,70800000.0,7.85,6.16,6.1079,3.6433,3.7761,1.6311,-4.338,-3.599,-3.77,-4.32,-4.653,-4.967,-5.325,-5.592,-5.642,-0.06367
1.0,0.008,70800000.0,7.85,6.16,6.1067,3.6372,3.7578,1.5637,-4.323,-3.403,-3.63,-4.27,-4.641,-4.986,-5.401,-5.709,-5.76,-0.06369
